,"region","sp","family","Kipps","guild","env","iso1","iso2","dist","Dgeo_m$dist","resist_dist$dist","saz_dist$dist","sta_dist$dist","re_sa_dist$dist","re_st_dist$dist","sa_st_dist$dist","sa_re_st_dist$dist","TDIV","resist_resi","saz_resi","sta_resi"
"575","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA10381_S","N_LGEMA18772_Nb",0.662269129287604,1011.68838331175,102.720107237462,149.978536463454,255.987533576862,128.667322977317,338.202610122951,148.813140614003,189.709009203831,217547,0.360016833688127,-4.53702644746612,33.0158159110258
"732","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA10381_S","N_LGEMA18779_Nb",0.997361477572563,1011.68838331175,102.720107237462,149.978536463454,255.987533576862,128.667322977317,338.202610122951,148.813140614003,189.709009203831,217547,0.360016833688127,-4.53702644746612,33.0158159110258
"892","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA10381_S","N_LGEMA18791_Nb",0.733509234828491,1011.68838331175,102.720107237462,149.978536463454,255.987533576862,128.667322977317,338.202610122951,148.813140614003,189.709009203831,217547,0.360016833688127,-4.53702644746612,33.0158159110258
"1051","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA10381_S","N_LGEMA18798_Nb",0.820580474934053,1011.68838331175,102.720107237462,149.978536463454,255.987533576862,128.667322977317,338.202610122951,148.813140614003,189.709009203831,217547,0.360016833688127,-4.53702644746612,33.0158159110258
"1591","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","S_LGEMA18523_S",0.422163588390494,289.330680099803,48.4889748569619,72.1884565925268,68.634206587469,34.8367016636784,79.830863811877,65.7866613148419,68.8763815357542,217547,5.95003936285224,-3.89476270848295,-24.2219716292453
"404","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18768_Nm",0.741424802110829,40.400056320968,13.2248582338,45.692178375172,52.7550552568024,17.3878281021721,61.0635882914566,34.69775704582,43.0735032368106,217547,-8.69919720764445,-3.36258655698845,4.73780137683878
"1614","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18516_Nc",0.686015831134567,770.529837613301,83.5890537087966,126.357428716074,159.617981477007,98.651801649248,209.10880736894,118.145726551038,137.178796433634,217547,1.20020837636297,-1.97355855235825,-19.9147666495058
"2231","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","S_LGEMA2155_S",0.25065963060686,222.107948361998,48.4127512456125,67.0038158326147,49.3031916930106,35.9250435435019,51.9079056362562,50.7248394646606,53.6416223154598,217547,11.4407826861077,-1.78047612171823,-31.4444121090945
"190","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","S_LGEMA18831_S",0.353562005277046,234.960211826658,40.5311262156041,69.6864989616676,36.6868772627272,27.7975151052063,35.9818437249985,47.8060209449742,42.4430626955361,217547,2.49481343959739,-0.493269416247603,-46.3757557643875
"1510","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18516_Nc",0.638522427440643,594.78078358271,77.1165874927506,109.167026374915,159.357336741966,87.7180310063157,211.16796547642,110.016906975215,133.155047995273,217547,9.28218151860558,-0.081434143194046,11.4815957618885
"1741","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","S_LGEMA18601_S",0.440633245382582,291.357042506357,36.6240543228205,76.3032207565332,56.2328618724278,32.9489619512344,64.9657434027482,67.7552980254146,70.603386614103,217547,-6.08269185412205,-1.74517884983539E-05,-36.9883172800775
"2810","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18767_Nm",0.875989445910289,896.35492933484,88.3556170531416,142.072006275487,202.826809403239,113.46152179433,269.666901644101,128.550647235949,154.511119718883,217547,-4.45327678147904,0.079149292409192,0.629667150676927
"2411","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18767_Nm",0.857519788918202,40.400056320968,16.6126908969138,50.4641222823191,62.920929493335,21.2288292967182,74.4786450037915,38.5150757881009,48.1836520036138,217547,-5.31136454453065,1.40935735015866,14.9036756133714
"4410","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18768_Nm",0.802110817941966,896.35492933484,87.8448463156295,143.810862780804,201.390317037216,113.776026778615,266.750077837635,129.834190630714,156.235660661205,217547,-4.96404751899114,1.81800579772618,-0.806825215346076
"2241","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","S_LGEMA2155_S",0.340369393139833,218.892012914362,44.5932046320785,70.5608984690746,38.2759911167512,31.9686972282465,37.7626960471747,49.0963391933196,47.2731770455436,217547,7.88755976752027,2.12578719480465,-41.8923384923299
"1241","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18815_Nm",0.717678100263867,933.035678546007,91.2322174552066,149.01626301591,212.50446624576,118.051941359149,280.919622372805,133.54845696007,162.129870124222,217547,-4.61434701130033,3.04067405225403,3.70016046495273
"1581","SS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","S_LGEMA18523_S",0.269129287598947,291.357042506357,37.5276970457674,79.4310799056644,52.4429028468866,34.0573530237937,61.145321743805,71.9973883401875,74.6457904574581,217547,-5.17904913117515,3.12784169734271,-40.7782763056187
"3213","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18767_Nm",0.788918205804753,879.417841714481,92.9592623025171,144.388744269992,205.167967886945,118.144700266068,272.175260981972,130.745915634281,160.010400324523,217547,1.55299231720394,4.23488681593475,6.02163866319262
"3113","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18767_Nm",0.767810026385228,716.029174789238,86.809280084736,127.183506673593,204.894629452594,107.206921782636,274.221246997842,122.607127441465,155.982966072799,217547,8.93383937023727,4.77010662625329,35.1788779638356
"565","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18772_Nb",0.770448548812666,60.177478828789,23.9865441512357,56.7556516546467,73.5980338228696,34.1468143611306,89.4973843942837,42.0990002711895,54.4869613160331,217547,0.424646058853113,5.55348856925211,22.0183482181857
"7210","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18779_Nb",0.963060686015826,60.177478828789,23.9865441512357,56.7556516546467,73.5980338228696,34.1468143611306,89.4973843942837,42.0990002711895,54.4869613160331,217547,0.424646058853113,5.55348856925211,22.0183482181857
"883","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18791_Nb",0.751978891820578,60.177478828789,23.9865441512357,56.7556516546467,73.5980338228696,34.1468143611306,89.4973843942837,42.0990002711895,54.4869613160331,217547,0.424646058853113,5.55348856925211,22.0183482181857
"1042","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18798_Nb",0.965699208443289,60.177478828789,23.9865441512357,56.7556516546467,73.5980338228696,34.1468143611306,89.4973843942837,42.0990002711895,54.4869613160331,217547,0.424646058853113,5.55348856925211,22.0183482181857
"487","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18768_Nm",0.846965699208453,879.417841714481,92.447411827914,146.127824507282,203.731540153986,118.45920978621,269.258467607847,132.029568362627,161.73499281678,217547,1.04114184260084,5.97396705322476,4.58521093023362
"477","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18768_Nm",0.873350923482852,716.029174789238,86.3129376445783,128.9218885781,203.457956236589,107.521362867497,271.304301906118,123.890346964942,157.707413017055,217547,8.43749693007956,6.5084885307603,33.7422047478306
"1282","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18815_Nm",0.857519788918202,915.482155794432,95.8314524989233,151.33346012712,214.845760072003,122.735130259155,283.428028432321,135.74395126125,167.629263516654,217547,1.4385611905528,7.26380214737153,9.2033034303382
"1271","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18815_Nm",0.757255936675453,756.07626585796,89.7445392762734,134.126805171355,214.571912818188,111.797194972792,285.473786482128,127.604276767867,163.601514848781,217547,8.552648515141,7.36516159686377,37.6426314748916
"3610","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18772_Nb","N_LGEMA18768_Nm",0.717678100263867,92.3286110888181,24.6082768613132,62.6564280521423,79.4435441394168,35.995378168346,96.019487818734,47.0489031618859,60.69443733451,217547,-1.61617726791417,7.96335092007299,22.0725976409783
"374","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18779_Nb","N_LGEMA18768_Nm",0.920844327176776,92.3286110888181,24.6082768613132,62.6564280521423,79.4435441394168,35.995378168346,96.019487818734,47.0489031618859,60.69443733451,217547,-1.61617726791417,7.96335092007299,22.0725976409783
"385","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18791_Nb","N_LGEMA18768_Nm",0.820580474934053,92.3286110888181,24.6082768613132,62.6564280521423,79.4435441394168,35.995378168346,96.019487818734,47.0489031618859,60.69443733451,217547,-1.61617726791417,7.96335092007299,22.0725976409783
"395","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18798_Nb","N_LGEMA18768_Nm",0.934036939313989,92.3286110888181,24.6082768613132,62.6564280521423,79.4435441394168,35.995378168346,96.019487818734,47.0489031618859,60.69443733451,217547,-1.61617726791417,7.96335092007299,22.0725976409783
"2011","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18772_Nb","N_LGEMA18767_Nm",0.786279683377315,92.3286110888181,26.4327026375306,64.7001919071965,85.9391110846608,37.81915460896,104.870861961583,48.8131658487248,63.2570662514222,217547,0.208248508303226,10.0071147751272,28.5681645862222
"2116","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18779_Nb","N_LGEMA18767_Nm",0.794195250659628,92.3286110888181,26.4327026375306,64.7001919071965,85.9391110846608,37.81915460896,104.870861961583,48.8131658487248,63.2570662514222,217547,0.208248508303226,10.0071147751272,28.5681645862222
"2213","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18791_Nb","N_LGEMA18767_Nm",0.820580474934053,92.3286110888181,26.4327026375306,64.7001919071965,85.9391110846608,37.81915460896,104.870861961583,48.8131658487248,63.2570662514222,217547,0.208248508303226,10.0071147751272,28.5681645862222
"2312","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18798_Nb","N_LGEMA18767_Nm",0.907651715039589,92.3286110888181,26.4327026375306,64.7001919071965,85.9391110846608,37.81915460896,104.870861961583,48.8131658487248,63.2570662514222,217547,0.208248508303226,10.0071147751272,28.5681645862222
"250","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18767_Nm","N_LGEMA18516_Nc",0.781002638522441,121.868705364273,31.0613672438278,68.1469791345577,83.2293871715448,32.6391155154937,100.594004786049,58.330959072791,67.714032825856,217547,2.39058694151349,10.2464899209395,20.5374960982255
"606","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18772_Nb",0.778364116094977,953.360603202769,93.2629988974524,159.77510916469,225.725852589108,127.437861054693,294.468517092621,141.12854676773,174.001108008885,217547,-4.26674892961552,11.5926752162897,13.2604956085721
"763","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18779_Nb",0.928759894459114,953.360603202769,93.2629988974524,159.77510916469,225.725852589108,127.437861054693,294.468517092621,141.12854676773,174.001108008885,217547,-4.26674892961552,11.5926752162897,13.2604956085721
"922","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18791_Nb",0.807387862796841,953.360603202769,93.2629988974524,159.77510916469,225.725852589108,127.437861054693,294.468517092621,141.12854676773,174.001108008885,217547,-4.26674892961552,11.5926752162897,13.2604956085721
"1085","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18831_S","N_LGEMA18798_Nb",0.862796833773102,953.360603202769,93.2629988974524,159.77510916469,225.725852589108,127.437861054693,294.468517092621,141.12854676773,174.001108008885,217547,-4.26674892961552,11.5926752162897,13.2604956085721
"350","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18768_Nm","N_LGEMA18516_Nc",0.728232189973616,121.868705364273,30.7515106668087,70.2716639531704,81.9768343635892,32.9971956473146,97.8121826249053,59.9233723136064,69.7407042724759,217547,2.08073036449481,12.3711747395526,19.2849432902702
"1017","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18516_Nc",0.588390501319255,305.450533374119,46.5674747200504,90.5214950320276,109.466613221119,61.434158314718,148.953983648627,96.7756273551602,110.767480775437,217547,2.69359362273592,12.6880100865446,13.7068272830471
"825","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18815_Nm","N_LGEMA18516_Nc",0.89182058047494,162.239473267302,34.6735108725517,75.9440837681845,93.366969461051,37.3525935367136,112.197064596988,64.0125989807486,76.0149126853867,217547,2.65947562907658,13.660206759452,23.4032458588876
"149","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18516_Nc",0.670184696569916,551.672106130982,64.4866290918912,118.738856049514,144.948292835339,87.5746340423024,194.147815492146,117.815027378844,140.295002599787,217547,0.22221463347855,14.1710607855148,4.83755359419089
"637","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18772_Nb",0.659630606860167,792.041391577381,91.952649214142,144.886662361695,227.794464442021,121.183856096266,299.0243659428,135.184989955653,175.472902503733,217547,7.7823512906847,14.2199879612619,44.386922102088
"792","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18779_Nb",0.862796833773102,792.041391577381,91.952649214142,144.886662361695,227.794464442021,121.183856096266,299.0243659428,135.184989955653,175.472902503733,217547,7.7823512906847,14.2199879612619,44.386922102088
"955","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18791_Nb",0.762532981530354,792.041391577381,91.952649214142,144.886662361695,227.794464442021,121.183856096266,299.0243659428,135.184989955653,175.472902503733,217547,7.7823512906847,14.2199879612619,44.386922102088
"1114","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_MPEGT14960_S","N_LGEMA18798_Nb",0.807387862796841,792.041391577381,91.952649214142,144.886662361695,227.794464442021,121.183856096266,299.0243659428,135.184989955653,175.472902503733,217547,7.7823512906847,14.2199879612619,44.386922102088
"1113","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18516_Nc",0.722955145118742,305.450533374119,48.5224967370714,93.2731499710022,118.370578739146,63.5964438141627,158.329607806154,98.9397409628419,114.561315829269,217547,4.64861563975692,15.4396650255192,22.6107928010741
"645","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18772_Nb",0.649076517150392,933.91225798047,97.8486510919824,162.09185677388,228.066739349862,132.120997844602,296.976508822438,143.323840975736,179.500426253803,217547,1.92949378967339,16.0210903391464,19.1045386570492
"806","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18779_Nb",0.878627968337727,933.91225798047,97.8486510919824,162.09185677388,228.066739349862,132.120997844602,296.976508822438,143.323840975736,179.500426253803,217547,1.92949378967339,16.0210903391464,19.1045386570492
"965","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18791_Nb",0.709762532981529,933.91225798047,97.8486510919824,162.09185677388,228.066739349862,132.120997844602,296.976508822438,143.323840975736,179.500426253803,217547,1.92949378967339,16.0210903391464,19.1045386570492
"1122","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_PUC596_S","N_LGEMA18798_Nb",0.786279683377315,933.91225798047,97.8486510919824,162.09185677388,228.066739349862,132.120997844602,296.976508822438,143.323840975736,179.500426253803,217547,1.92949378967339,16.0210903391464,19.1045386570492
"2610","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18767_Nm",0.860158311345639,426.773682059608,56.8361728247066,108.957024275495,155.466721827668,80.9724804699779,212.435326742679,109.687778385857,133.901693538484,217547,2.91506603938228,17.9504827636801,37.8534596012057
"450","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18772_Nb","N_LGEMA18516_Nc",0.64116094986808,206.385190200602,38.0087910922254,86.2823510143739,105.916727285163,46.6401107786503,125.006602811382,71.2890649529813,87.5939847361133,217547,2.33888319795324,19.2052088074955,28.0012039754534
"536","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18779_Nb","N_LGEMA18516_Nc",0.955145118733513,206.385190200602,38.0087910922254,86.2823510143739,105.916727285163,46.6401107786503,125.006602811382,71.2890649529813,87.5939847361133,217547,2.33888319795324,19.2052088074955,28.0012039754534
"628","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18791_Nb","N_LGEMA18516_Nc",0.717678100263867,206.385190200602,38.0087910922254,86.2823510143739,105.916727285163,46.6401107786503,125.006602811382,71.2890649529813,87.5939847361133,217547,2.33888319795324,19.2052088074955,28.0012039754534
"729","NN","rufosuperciliata","furn",11.27,"Insectivorous","understory","N_LGEMA18798_Nb","N_LGEMA18516_Nc",0.915567282321901,206.385190200602,38.0087910922254,86.2823510143739,105.916727285163,46.6401107786503,125.006602811382,71.2890649529813,87.5939847361133,217547,2.33888319795324,19.2052088074955,28.0012039754534
"4213","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18768_Nm",0.839050131926114,426.773682059608,56.3591374347441,110.714620748047,154.039084895696,81.2877646059408,209.523363102424,110.984652864701,135.638110990588,217547,2.43803064941978,19.7080792362321,36.4258226692337
"309","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18767_Nm",0.873350923482852,661.494962192228,73.8973501957004,136.848580664558,190.557947411458,107.072835188197,257.261520397401,130.464035748681,163.163091990715,217547,0.538092481862638,20.3564106143318,30.665235753163
"1222","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18815_Nm",0.744063324538266,466.890278236738,59.8454301316658,115.939811112278,165.162894056363,85.5646837219089,223.695471567944,114.713189708941,141.546417426898,217547,2.6021173205875,20.577479329474,40.3235822851389
"279","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18767_Nm",0.973614775725601,426.773682059608,58.6925983841446,111.65575199586,164.316648030422,83.1262406469059,221.766883148944,111.807430229035,137.641751164946,217547,4.77149159882028,20.6492104840451,46.7033858039597
"466","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18768_Nm",0.836411609498677,661.494962192228,73.3862082037227,138.591277602317,189.122686889414,107.38743572147,254.345278699459,131.749773312232,164.889112358943,217547,0.026950489884944,22.0991075520908,29.2299752311191
"4312","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18768_Nm",0.926121372031677,426.773682059608,58.2121145702154,113.410990129514,162.887959348176,83.4413804762516,218.854410366737,113.102470544002,139.376078783667,217547,4.29100778489108,22.4044486176991,45.2746971217137
"1232","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18815_Nm",0.878627968337727,466.890278236738,61.6884768424033,118.633640673212,174.010626700008,87.7181150345729,233.026259028751,116.829006182828,145.28189449946,217547,4.445164031325,23.271308890408,49.1713149287839
"1261","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18815_Nm",0.831134564643802,698.082164139767,76.7715795384821,143.800716212799,200.238183031326,111.663474327649,268.515134238581,135.46637740529,170.785078128658,217547,0.382398193065489,23.3359713812493,33.7551581567806
"586","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18772_Nb",0.62532981530343,504.443814205764,62.2225759404522,126.661294347757,178.328368603501,94.9415470919044,237.177943230132,122.269093322829,153.400311504926,217547,1.86931374748214,27.2214649155293,46.7246815524052
"744","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18779_Nb",0.939313984168863,504.443814205764,62.2225759404522,126.661294347757,178.328368603501,94.9415470919044,237.177943230132,122.269093322829,153.400311504926,217547,1.86931374748214,27.2214649155293,46.7246815524052
"902","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18791_Nb",0.691292875989442,504.443814205764,62.2225759404522,126.661294347757,178.328368603501,94.9415470919044,237.177943230132,122.269093322829,153.400311504926,217547,1.86931374748214,27.2214649155293,46.7246815524052
"1064","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18523_S","N_LGEMA18798_Nb",0.810026385224278,504.443814205764,62.2225759404522,126.661294347757,178.328368603501,94.9415470919044,237.177943230132,122.269093322829,153.400311504926,217547,1.86931374748214,27.2214649155293,46.7246815524052
"596","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18772_Nb",0.717678100263867,504.443814205764,64.0328109860604,129.359638141768,187.18276894614,97.0966762902242,246.51574823392,124.388100571484,157.138806000867,217547,3.67954879309033,29.9198087095403,55.5790818950442
"753","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18779_Nb",0.994722955145125,504.443814205764,64.0328109860604,129.359638141768,187.18276894614,97.0966762902242,246.51574823392,124.388100571484,157.138806000867,217547,3.67954879309033,29.9198087095403,55.5790818950442
"9110","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18791_Nb",0.820580474934053,504.443814205764,64.0328109860604,129.359638141768,187.18276894614,97.0966762902242,246.51574823392,124.388100571484,157.138806000867,217547,3.67954879309033,29.9198087095403,55.5790818950442
"1075","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA18601_S","N_LGEMA18798_Nb",0.928759894459114,504.443814205764,64.0328109860604,129.359638141768,187.18276894614,97.0966762902242,246.51574823392,124.388100571484,157.138806000867,217547,3.67954879309033,29.9198087095403,55.5790818950442
"629","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18772_Nb",0.659630606860167,718.849697189359,78.784096011193,154.551838848801,213.451807464162,121.04829494551,282.056099779643,143.042445966031,182.654155796084,217547,0.675077241565108,31.8321913826796,43.2280060273124
"783","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18779_Nb",0.952506596306076,718.849697189359,78.784096011193,154.551838848801,213.451807464162,121.04829494551,282.056099779643,143.042445966031,182.654155796084,217547,0.675077241565108,31.8321913826796,43.2280060273124
"945","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18791_Nb",0.757255936675453,718.849697189359,78.784096011193,154.551838848801,213.451807464162,121.04829494551,282.056099779643,143.042445966031,182.654155796084,217547,0.675077241565108,31.8321913826796,43.2280060273124
"1103","NS","rufosuperciliata","furn",11.27,"Insectivorous","understory","S_LGEMA2155_S","N_LGEMA18798_Nb",0.89182058047494,718.849697189359,78.784096011193,154.551838848801,213.451807464162,121.04829494551,282.056099779643,143.042445966031,182.654155796084,217547,0.675077241565108,31.8321913826796,43.2280060273124
"257","NN","thoracica","thra",13.11,"Omnivorous","edge","N_LGEMA18486_Nb","N_LGEMA18485_Nb",0.003707136237256,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,364516,-3.61142767496801,-17.9715305040848,-2.53522062935759
"459","NN","thoracica","thra",13.11,"Omnivorous","edge","N_LGEMA18801_Nb","N_LGEMA18485_Nb",0.012048192771085,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,364516,-3.61142767496796,-17.9715305040848,-2.53522062935757
"1615","NN","thoracica","thra",13.11,"Omnivorous","edge","N_LGEMA18801_Nb","N_LGEMA18486_Nb",0.025023169601481,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,364516,-3.61142767496796,-17.9715305040848,-2.53522062935757
"1086","SS","thoracica","thra",13.11,"Omnivorous","edge","S_PUC1077_S","S_LGEMA18137_S",0.443929564411492,434.781772809969,31.7236223636075,36.6015870720498,26.5494987595196,26.0274747904405,61.2236749344781,22.4463187650077,24.3015250886506,364516,-14.4818503874861,-11.1282742639841,-20.3881919204816
"1065","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18680_S","S_LGEMA18137_S",0.404077849860979,344.492851053325,29.3432036231812,31.5252233929982,24.1163884955887,23.9716715724267,60.6580215112434,20.3362153194993,22.525323394972,364516,-8.01494530681778,-10.0234548979652,-13.5983455412386
"966","SS","thoracica","thra",13.11,"Omnivorous","edge","S_PUC1077_S","S_FURB13205_S",0.451343836886006,245.870356807249,16.5722283370717,24.8772226067891,16.5276726964227,12.409943927215,18.4886345843413,14.8655633809604,16.1917537648805,364516,-11.1219980909968,-9.91975594697421,-11.1128355021025
"946","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18680_S","S_FURB13205_S",0.459684893419832,158.922896802605,14.0798291829097,19.6315593602155,14.0040564542264,10.2559777836381,17.7755406684851,12.6780700488974,14.3274673793393,364516,-5.09450001838575,-9.21299274812838,-4.75482332017918
"1076","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18863_S","S_LGEMA18137_S",0.390176088971271,329.548619087547,29.2882149206381,31.5545120455255,24.1246550224801,24.1349313250217,61.5102208976492,20.6385654589224,22.7274699868855,364516,-6.60556322182224,-8.97108355210989,-12.0635351061434
"956","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18863_S","S_FURB13205_S",0.384615384615383,150.260089390614,13.9905281485879,19.6033636784642,13.9738698499976,10.3666135803444,18.5460544173467,12.9489431828211,14.484391219676,364516,-4.33494096131962,-8.64813230232913,-3.9001095887466
"936","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18137_S","S_FURB13205_S",0.39481000926784,191.792370176129,25.8868142231975,23.6582168028101,20.1935841054518,22.2382307548025,61.3699028172018,19.0402399527203,23.5950761935273,364516,3.49163722455846,-7.43658071287661,-1.92289172736126
"1194","SS","thoracica","thra",13.11,"Omnivorous","edge","S_LGEMA18863_S","S_LGEMA18680_S",0.436515291936978,27.2756747481002,7.27073268729912,14.4049860435488,7.12185841711938,5.46844711424481,6.0788502011648,5.62261430972229,4.58292132630345,364516,0.996387016685769,-5.42699219568626,1.81065968242709
"845","NS","thoracica","thra",13.11,"Omnivorous","edge","S_PUC1077_S","N_LGEMA2428_Nm",0.910101946246523,817.460060573429,76.579310588494,68.8853421931062,79.1961610835466,99.6070701552,180.466517331998,80.3627905943348,93.4069138668277,364516,-7.12443620634982,-5.04268939481756,-6.83187631517242
